root.spec.imagePullSecrets,/home/tyler/acto-ops/cluster-operator/controllers/reconcile_operator_defaults.go:24:26,"	if rabbitmqCluster.Spec.ImagePullSecrets == nil {"
root.spec.imagePullSecrets,/home/tyler/acto-ops/cluster-operator/controllers/reconcile_operator_defaults.go:29:73,"				rabbitmqCluster.Spec.ImagePullSecrets = append(rabbitmqCluster.Spec.ImagePullSecrets, corev1.LocalObjectReference{Name: reference})"
root.spec.override.statefulSet.spec.template.spec.securityContext,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:282:21,"	if podSpecOverride.SecurityContext != nil && reflect.DeepEqual(*podSpecOverride.SecurityContext, corev1.PodSecurityContext{}) {"
root.spec.override.statefulSet.spec.template.spec.initContainers.INDEX.securityContext,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:286:40,"		if podSpecOverride.InitContainers[i].SecurityContext != nil && reflect.DeepEqual(*podSpecOverride.InitContainers[i].SecurityContext, corev1.SecurityContext{}) {"
root.spec.override.statefulSet.spec.selector,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:79:41,"			sts.Spec.Selector = overrideSts.Spec.Selector"
root.spec.override.statefulSet.spec.selector,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:78:23,"		if overrideSts.Spec.Selector != nil {"
root.spec.override.statefulSet.spec.selector,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:79:13,"			sts.Spec.Selector = overrideSts.Spec.Selector"
root.spec.service.type,/home/tyler/acto-ops/cluster-operator/internal/resource/service.go:64:35,"	if builder.Instance.Spec.Service.Type == ""ClusterIP"" || builder.Instance.Spec.Service.Type == """" {"
root.spec.service.type,/home/tyler/acto-ops/cluster-operator/internal/resource/service.go:64:88,"	if builder.Instance.Spec.Service.Type == ""ClusterIP"" || builder.Instance.Spec.Service.Type == """" {"
root.spec.service.type,/home/tyler/acto-ops/cluster-operator/internal/resource/service.go:59:52,"	service.Spec.Type = builder.Instance.Spec.Service.Type"
root.spec.rabbitmq,/home/tyler/acto-ops/cluster-operator/internal/resource/configmap.go:228:2,"	rmqProperties := builder.Instance.Spec.Rabbitmq"
root.spec.terminationGracePeriodSeconds,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:554:57,"			TerminationGracePeriodSeconds: builder.Instance.Spec.TerminationGracePeriodSeconds,"
root.spec.override.statefulSet.spec.updateStrategy,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:158:12,"		sts.Spec.UpdateStrategy = *stsOverride.Spec.UpdateStrategy"
root.spec.override.statefulSet.spec.updateStrategy,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:158:29,"		sts.Spec.UpdateStrategy = *stsOverride.Spec.UpdateStrategy"
root.spec.override.statefulSet.spec.updateStrategy,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:157:22,"	if stsOverride.Spec.UpdateStrategy != nil {"
root.spec.override.statefulSet.spec.volumeClaimTemplates.INDEX.metadata,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:176:80,"				copyObjectMeta(&pvcOverride[i].ObjectMeta, volumeClaimTemplatesOverride[i].EmbeddedObjectMeta)"
root.spec.override.statefulSet.spec.volumeClaimTemplates.INDEX.metadata,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:1047:46,"func copyObjectMeta(base *metav1.ObjectMeta, override rabbitmqv1beta1.EmbeddedObjectMeta) {"
root.spec.secretBackend.vault.role,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:803:49,"		""vault.hashicorp.com/role"":             vault.Role,"
root.spec.override.statefulSet,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:126:36,"	if builder.Instance.Spec.Override.StatefulSet != nil {"
root.spec.override.statefulSet,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:127:100,"		if err := applyStsOverride(builder.Instance, builder.Scheme, sts, builder.Instance.Spec.Override.StatefulSet); err != nil {"
root.spec.override.statefulSet,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:76:48,"	overrideSts := builder.Instance.Spec.Override.StatefulSet"
root.spec.override.statefulSet.metadata.labels,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:1037:48,"		base.Labels = mergeMap(base.Labels, override.Labels)"
root.spec.override.statefulSet.metadata.labels,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:1036:14,"	if override.Labels != nil {"
root.spec.override.statefulSet.spec.volumeClaimTemplates.INDEX.metadata.labels,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:1052:14,"	if override.Labels != nil {"
root.spec.override.statefulSet.spec.volumeClaimTemplates.INDEX.metadata.labels,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:1053:48,"		base.Labels = mergeMap(base.Labels, override.Labels)"
root.spec.tls.caSecretName,/home/tyler/acto-ops/cluster-operator/api/v1beta1/rabbitmqcluster_types.go:396:57,"	return (cluster.SecretTLSEnabled() && cluster.Spec.TLS.CaSecretName != """") || cluster.VaultTLSEnabled()"
root.spec.tls.caSecretName,/home/tyler/acto-ops/cluster-operator/controllers/reconcile_tls.go:63:43,"			secretName := rabbitmqCluster.Spec.TLS.CaSecretName"
root.spec.tls.caSecretName,/home/tyler/acto-ops/cluster-operator/api/v1beta1/rabbitmqcluster_types.go:404:56,"	return cluster.MutualTLSEnabled() && cluster.Spec.TLS.CaSecretName == cluster.Spec.TLS.SecretName"
root.spec.tls.caSecretName,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:519:70,"					LocalObjectReference: corev1.LocalObjectReference{Name: tlsSpec.CaSecretName},"
root.spec.override.statefulSet.spec.template.spec.containers.INDEX.volumeMounts,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:275:18,"	if rmqContainer.VolumeMounts != nil {"
root.spec.override.statefulSet.spec.template.spec.containers,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:267:52,"	rmqContainer := containerRabbitmq(podSpecOverride.Containers)"
root.spec.secretBackend.vault.annotations,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:844:83,"	return metadata.ReconcileAnnotations(currentAnnotations, vaultAnnotations, vault.Annotations)"
root.spec.secretBackend.vault,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:798:39,"	vault := instance.Spec.SecretBackend.Vault"
root.spec.secretBackend.vault,/home/tyler/acto-ops/cluster-operator/api/v1beta1/rabbitmqcluster_types.go:438:62,"	return cluster.VaultEnabled() && cluster.Spec.SecretBackend.Vault.TLSEnabled()"
root.spec.secretBackend.vault,/home/tyler/acto-ops/cluster-operator/api/v1beta1/rabbitmqcluster_types.go:426:36,"	return cluster.Spec.SecretBackend.Vault != nil"
root.spec.secretBackend.vault,/home/tyler/acto-ops/cluster-operator/api/v1beta1/rabbitmqcluster_types.go:434:62,"	return cluster.VaultEnabled() && cluster.Spec.SecretBackend.Vault.DefaultUserSecretEnabled()"
root.spec.override.statefulSet.spec.template.metadata.labels,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:1052:14,"	if override.Labels != nil {"
root.spec.override.statefulSet.spec.template.metadata.labels,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:1053:48,"		base.Labels = mergeMap(base.Labels, override.Labels)"
root.spec.override.statefulSet.spec.volumeClaimTemplates.INDEX.metadata.annotations,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:1057:58,"		base.Annotations = mergeMap(base.Annotations, override.Annotations)"
root.spec.override.statefulSet.spec.volumeClaimTemplates.INDEX.metadata.annotations,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:1056:14,"	if override.Annotations != nil {"
root.spec.secretBackend.vault.tls.commonName,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:821:16,"		if vault.TLS.CommonName != """" {"
root.spec.secretBackend.vault.tls.commonName,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:820:3,"		commonName := instance.ServiceSubDomain()"
root.spec.override.statefulSet.spec.template.metadata.name,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:1049:8,"		base.Name = override.Name"
root.spec.override.statefulSet.spec.template.metadata.name,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:1048:14,"	if override.Name != """" {"
root.spec.override.statefulSet.spec.template.metadata.name,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:1049:24,"		base.Name = override.Name"
root.spec.override.statefulSet.spec.serviceName,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:83:44,"			sts.Spec.ServiceName = overrideSts.Spec.ServiceName"
root.spec.override.statefulSet.spec.serviceName,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:82:23,"		if overrideSts.Spec.ServiceName != """" {"
root.spec.override.statefulSet.spec.serviceName,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:83:13,"			sts.Spec.ServiceName = overrideSts.Spec.ServiceName"
root.spec.secretBackend.vault.defaultUserUpdaterImage,/home/tyler/acto-ops/cluster-operator/controllers/reconcile_operator_defaults.go:38:44,"		rabbitmqCluster.Spec.SecretBackend.Vault.DefaultUserUpdaterImage = &r.DefaultUserUpdaterImage"
root.spec.secretBackend.vault.defaultUserUpdaterImage,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:626:3,"		*builder.Instance.Spec.SecretBackend.Vault.DefaultUserUpdaterImage != """" {"
root.spec.secretBackend.vault.defaultUserUpdaterImage,/home/tyler/acto-ops/cluster-operator/api/v1beta1/rabbitmqcluster_types.go:430:68,"	return cluster.VaultEnabled() && cluster.Spec.SecretBackend.Vault.DefaultUserUpdaterImage == nil"
root.spec.secretBackend.vault.defaultUserUpdaterImage,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:625:45,"		builder.Instance.Spec.SecretBackend.Vault.DefaultUserUpdaterImage != nil &&"
root.spec.secretBackend.vault.defaultUserUpdaterImage,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:653:10,"		Image: *instance.Spec.SecretBackend.Vault.DefaultUserUpdaterImage,"
root.spec.rabbitmq.envConfig,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:420:91,"	if builder.Instance.Spec.Rabbitmq.AdvancedConfig != """" || builder.Instance.Spec.Rabbitmq.EnvConfig != """" {"
root.spec.rabbitmq.envConfig,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:475:36,"	if builder.Instance.Spec.Rabbitmq.EnvConfig != """" {"
root.spec.rabbitmq.envConfig,/home/tyler/acto-ops/cluster-operator/internal/resource/configmap.go:240:68,"	updateProperty(configMap.Data, ""rabbitmq-env.conf"", rmqProperties.EnvConfig)"
root.spec.override.service.metadata.annotations,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:1040:14,"	if override.Annotations != nil {"
root.spec.override.service.metadata.annotations,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:1041:58,"		base.Annotations = mergeMap(base.Annotations, override.Annotations)"
root.spec.override.service.metadata,/home/tyler/acto-ops/cluster-operator/internal/resource/service.go:85:42,"		copyLabelsAnnotations(&svc.ObjectMeta, *override.EmbeddedLabelsAnnotations)"
root.spec.override.service.metadata,/home/tyler/acto-ops/cluster-operator/internal/resource/service.go:84:14,"	if override.EmbeddedLabelsAnnotations != nil {"
root.spec.override.service.metadata,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:1035:53,"func copyLabelsAnnotations(base *metav1.ObjectMeta, override rabbitmqv1beta1.EmbeddedLabelsAnnotations) {"
root.spec.resources.limits,/home/tyler/acto-ops/cluster-operator/api/v1beta1/rabbitmqcluster_types.go:400:106,"	return cluster.Spec.Resources != nil && cluster.Spec.Resources.Limits != nil && !cluster.Spec.Resources.Limits.Memory().IsZero()"
root.spec.resources.limits,/home/tyler/acto-ops/cluster-operator/api/v1beta1/rabbitmqcluster_types.go:400:65,"	return cluster.Spec.Resources != nil && cluster.Spec.Resources.Limits != nil && !cluster.Spec.Resources.Limits.Memory().IsZero()"
root.spec.resources.limits,/home/tyler/acto-ops/cluster-operator/internal/resource/configmap.go:210:154,"		if _, err := userConfigurationSection.NewKey(""total_memory_available_override_value"", fmt.Sprintf(""%d"", removeHeadroom(builder.Instance.Spec.Resources.Limits.Memory().Value()))); err != nil {"
root.spec.secretBackend.vault.defaultUserPath,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:810:83,"		vaultAnnotations[""vault.hashicorp.com/agent-inject-secret-""+secretName] = vault.DefaultUserPath"
root.spec.secretBackend.vault.defaultUserPath,/home/tyler/acto-ops/cluster-operator/api/v1beta1/rabb
