bundle-kubeflow,canonical,Charmed Kubeflow,https://github.com/canonical/bundle-kubeflow,42,70,13,708,2018-12-21,2023-03-17
terraform-aws-hashicorp-vault-eks-addon,hashicorp,HashiCorp Vault Add-on for AWS EKS,https://github.com/hashicorp/terraform-aws-hashicorp-vault-eks-addon,9,13,10,6,2022-04-13,2023-03-06
awesome-rust,rust-unofficial,A curated list of Rust code and resources.,https://github.com/rust-unofficial/awesome-rust,2117,33307,782,3886,2014-07-17,2023-03-18
my-infosec-awesome,pe3zx,"My curated list of awesome links, resources and tools on infosec related topics",https://github.com/pe3zx/my-infosec-awesome,136,920,44,2131,2017-11-09,2023-03-11
meetup_golang_warsaw,golangpoland,Golang Warsaw Meetup,https://github.com/golangpoland/meetup_golang_warsaw,4,68,19,63,2018-11-29,2023-03-16
cluster-machine-approver,openshift,The cluster-machine-approver validates and approves CSRs for nodes attempting to join the cluster.,https://github.com/openshift/cluster-machine-approver,63,22,17,295,2018-11-14,2023-03-16
awesome-hacking-lists,taielab,平常看到好的渗透hacking工具和多领域效率工具的集合,https://github.com/taielab/awesome-hacking-lists,173,747,26,106,2020-06-12,2023-03-20
elastic-phenix-operator,Carrefour-Group,"elastic-phenix-operator is a kubernetes operator to manage elasticsearch resources: Indices, Templates, ...",https://github.com/Carrefour-Group/elastic-phenix-operator,3,27,15,103,2020-11-26,2022-11-25
onos-operator,onosproject,Kubernetes operator for µONOS/SD-RAN,https://github.com/onosproject/onos-operator,10,7,23,143,2020-12-01,2023-02-16
argocd-autopilot,argoproj-labs,Argo-CD Autopilot,https://github.com/argoproj-labs/argocd-autopilot,97,569,10,247,2021-03-05,2023-03-19
full-stack-with-angular-and-spring-boot,in28minutes,Your First Full Stack Application with Angular and Spring Boot,https://github.com/in28minutes/full-stack-with-angular-and-spring-boot,550,511,59,60,2018-11-08,2023-02-23
kubegems,kubegems,Let cloudnative management more easily.,https://github.com/kubegems/kubegems,65,318,14,1287,2022-01-20,2023-03-21
controller-runtime,kubernetes-sigs,Repo for the controller-runtime subproject of kubebuilder (sig-apimachinery),https://github.com/kubernetes-sigs/controller-runtime,949,1890,68,2229,2018-06-07,2023-03-18
skywalking-kubernetes,apache,Apache SkyWalking Kubernetes Deployment Helm Chart,https://github.com/apache/skywalking-kubernetes,178,408,48,157,2018-10-25,2023-03-09
spinnaker-for-gcp,GoogleCloudPlatform,Production-ready Spinnaker on GKE,https://github.com/GoogleCloudPlatform/spinnaker-for-gcp,129,169,18,169,2019-06-03,2022-07-25
pulumi-controller-runtime,streamnative,A prototype of a Kubernetes controller based on Pulumi.,https://github.com/streamnative/pulumi-controller-runtime,0,5,26,5,2021-07-02,2023-02-27
app-services-operator,redhat-developer,OpenShift Operator for binding Red Hat OpenShift Application Services,https://github.com/redhat-developer/app-services-operator,25,13,25,549,2020-11-03,2023-02-17
silence-operator,giantswarm,silence-operator manages Alertmanager silences via custom resources,https://github.com/giantswarm/silence-operator,3,25,12,214,2020-11-01,2023-03-15
schemahero,schemahero,A Kubernetes operator for declarative database schema management (gitops for database schemas),https://github.com/schemahero/schemahero,67,760,17,1151,2019-04-28,2023-03-20
coco-mongodb,Financial-Times,,https://github.com/Financial-Times/coco-mongodb,2,0,22,101,2015-09-21,2023-03-17
crd2pulumi,pulumi,Generate typed CustomResources from a Kubernetes CustomResourceDefinition,https://github.com/pulumi/crd2pulumi,16,69,17,64,2020-09-08,2022-10-18
AlterNats,Cysharp,An alternative high performance NATS client for .NET.,https://github.com/Cysharp/AlterNats,18,253,11,142,2022-03-22,2023-02-10
tackle2-operator,konveyor,Tackle Operator fully manages the deployment and life cycle of Tackle on Kubernetes and OpenShift.,https://github.com/konveyor/tackle2-operator,18,6,12,272,2022-02-17,2023-03-15
volume-snapshot-mover,migtools,,https://github.com/migtools/volume-snapshot-mover,9,10,12,348,2022-03-01,2023-03-20
che-server,eclipse-che,,https://github.com/eclipse-che/che-server,58,90,25,9569,2021-05-19,2023-03-20
aws-secret-sidecar-injector,aws-samples,Kubernetes mutating webhook to fetch secrets from AWS Secrets Manager,https://github.com/aws-samples/aws-secret-sidecar-injector,38,139,17,106,2020-04-28,2022-09-08
function-mesh,streamnative,The serverless framework purpose-built for event streaming applications.,https://github.com/streamnative/function-mesh,26,191,38,357,2020-09-25,2023-03-20
addon-operator,flant,"A system to manage additional components for Kubernetes cluster in a simple, consistent and automated way.",https://github.com/flant/addon-operator,23,425,16,664,2019-03-04,2023-03-06
kudo-kafka-operator,mesosphere,KUDO based Kafka Operator,https://github.com/mesosphere/kudo-kafka-operator,8,1,17,63,2019-09-10,2023-03-07
anthos-security-blueprints,GoogleCloudPlatform,Implementation steps and assets for  Google Cloud Anthos blueprints https://cloud.google.com/architecture/blueprints/anthos-security-blueprints-faq,https://github.com/GoogleCloudPlatform/anthos-security-blueprints,25,40,73,36,2020-07-15,2023-01-26
akka-projection-testing,akka,End-to-end testing of Projections,https://github.com/akka/akka-projection-testing,4,1,10,34,2020-10-23,2023-03-14
microprofile-health,eclipse,microprofile-health,https://github.com/eclipse/microprofile-health,58,94,28,406,2017-04-25,2022-10-04
flagger,fluxcd,"Progressive delivery Kubernetes operator (Canary, A/B Testing and Blue/Green deployments)",https://github.com/fluxcd/flagger,632,4157,59,2652,2018-09-19,2023-03-20
verrazzano-monitoring-operator,verrazzano,,https://github.com/verrazzano/verrazzano-monitoring-operator,4,4,18,257,2020-06-17,2023-03-20
cluster-addons,kubernetes-sigs,Addon operators for Kubernetes clusters.,https://github.com/kubernetes-sigs/cluster-addons,47,148,15,261,2019-03-20,2023-03-02
enablement-codereadyworkspaces,rht-labs,,https://github.com/rht-labs/enablement-codereadyworkspaces,8,8,11,76,2019-07-31,2022-12-30
kopf,nolar,A Python framework to write Kubernetes operators in just a few lines of code,https://github.com/nolar/kopf,115,1499,22,1685,2020-08-17,2023-03-20
terraform-k8s,hashicorp,Terraform Cloud Operator for Kubernetes,https://github.com/hashicorp/terraform-k8s,62,367,27,142,2019-12-04,2023-03-13
elcarro-oracle-operator,GoogleCloudPlatform,"El Carro is a new project that offers a way to run Oracle databases in Kubernetes as a portable, open source, community driven, no vendor lock-in container orchestration system. El Carro provides a powerful declarative API for comprehensive and consistent configuration and deployment as well as for real-time operations and monitoring.",https://github.com/GoogleCloudPlatform/elcarro-oracle-operator,56,209,23,320,2021-05-13,2023-03-20
spark-operator,giantswarm,Spark Operator chart from spark-on-k8s-operator GCP project,https://github.com/giantswarm/spark-operator,1,1,13,61,2021-05-18,2022-11-10
external-secrets,external-secrets,External Secrets Operator reads information from a third-party service like AWS Secrets Manager and automatically injects the values as Kubernetes Secrets.,https://github.com/external-secrets/external-secrets,445,2450,34,2175,2020-11-17,2023-03-20
nginx-ingress-controller-app,giantswarm,Helm chart for nginx ingress controller managed app,https://github.com/giantswarm/nginx-ingress-controller-app,2,3,16,390,2019-09-12,2023-03-16
PaddleFL,PaddlePaddle,Federated Deep Learning in PaddlePaddle,https://github.com/PaddlePaddle/PaddleFL,116,436,27,735,2019-09-25,2023-03-21
kubernetes-learning-path,techiescamp,A roadmap to learn Kubernetes from scratch (Beginner to Advanced level),https://github.com/techiescamp/kubernetes-learning-path,431,4882,117,76,2022-11-16,2023-03-16
panaverse.github.io,panaverse,Certified Web3 and Metaverse Developer Syllabus and Details by Panaverse,https://github.com/panaverse/panaverse.github.io,61,207,27,386,2021-12-19,2023-01-09
erda-sourcecov,erda-project,,https://github.com/erda-project/erda-sourcecov,4,0,11,21,2021-10-21,2023-03-07
DevSecOps,sottlmarek,Ultimate DevSecOps library,https://github.com/sottlmarek/DevSecOps,770,4444,140,71,2018-06-27,2023-02-24
awesome-cloudnative-trainings,joseadanof,Awesome Trainings from Cloud Native Computing Foundation Projects and Kubernetes related software,https://github.com/joseadanof/awesome-cloudnative-trainings,151,928,47,46,2022-04-13,2023-02-08
grafana-dashboards-kubernetes,dotdc,A set of modern Grafana dashboards for Kubernetes.,https://github.com/dotdc/grafana-dashboards-kubernetes,146,973,30,151,2020-09-23,2023-02-20
awesome-kafka,infoslack,A list about Apache Kafka,https://github.com/infoslack/awesome-kafka,151,526,29,70,2016-04-29,2022-11-30
swift-drive-autopilot,sapcc,Finds and mounts Swift storage drives (also from within a container),https://github.com/sapcc/swift-drive-autopilot,0,8,43,360,2016-10-13,2023-03-17
terraform-aws-eks-jx,jenkins-x,A Terraform module for creating Jenkins X infrastructure on AWS,https://github.com/jenkins-x/terraform-aws-eks-jx,25,61,23,209,2020-03-06,2022-11-29
secondary-scheduler-operator,openshift,Red Hat Certified optional operator for secondary schedulers,https://github.com/openshift/secondary-scheduler-operator,15,10,20,137,2021-05-31,2023-03-14
apisix,apache,The Cloud-Native API Gateway,https://github.com/apache/apisix,2139,11469,304,3737,2019-04-10,2023-03-21
java-a-course-for-beginners,in28minutes,Java Programming Tutorial for Beginners,https://github.com/in28minutes/java-a-course-for-beginners,570,873,121,118,2018-01-26,2022-12-16
aws-privateca-issuer,cert-manager,Addon for cert-manager that issues certificates using AWS ACM PCA.,https://github.com/cert-manager/aws-privateca-issuer,54,125,12,372,2021-01-13,2023-03-20
kogito-operator,kiegroup,Kubernetes Operator for Kogito,https://github.com/kiegroup/kogito-operator,73,39,31,957,2019-04-18,2023-03-20
cluster-operator,rabbitmq,RabbitMQ Cluster Kubernetes Operator,https://github.com/rabbitmq/cluster-operator,214,597,22,2040,2019-02-12,2023-03-20
elektra,sapcc,An opinionated openstack Web UI for consumer self service and operations.,https://github.com/sapcc/elektra,27,64,37,7213,2015-12-16,2023-03-17
kooper,spotahome,Kooper is a simple Go library to create Kubernetes operators and controllers.,https://github.com/spotahome/kooper,44,462,42,320,2018-01-25,2023-03-16
kubectl-cnp,EnterpriseDB,Plugin for kubectl to manage a Cloud Native PostgreSQL cluster in Kubernetes,https://github.com/EnterpriseDB/kubectl-cnp,1,3,15,3,2020-11-26,2023-03-20
neonKUBE,nforgeio,Public neonKUBE projects,https://github.com/nforgeio/neonKUBE,14,66,11,11045,2017-05-29,2023-03-21
apigateway-openlogging-elk,Axway-API-Management-Plus,Monitor API-Gateway realtime based on Elasticsearch (Elastic-Stack),https://github.com/Axway-API-Management-Plus/apigateway-openlogging-elk,16,27,16,1959,2020-02-14,2022-12-14
sloth,slok,🦥 Easy and simple Prometheus SLO (service level objectives) generator,https://github.com/slok/sloth,114,1502,13,649,2021-04-06,2023-03-04
app-operator,giantswarm,The app-operator manages apps in Kubernetes clusters.,https://github.com/giantswarm/app-operator,2,20,15,793,2018-12-11,2023-03-20
helm-charts,hivemq,HiveMQ Helm charts,https://github.com/hivemq/helm-charts,15,17,16,146,2020-06-17,2023-03-16
redis-enterprise-k8s-docs,RedisLabs,,https://github.com/RedisLabs/redis-enterprise-k8s-docs,85,129,14,294,2018-08-23,2023-03-13
chart,codacy,Codacy Helm chart and self-hosted infrastructure quickstart,https://github.com/codacy/chart,8,11,16,1334,2019-10-30,2023-03-20
starboard,aquasecurity,Moved to https://github.com/aquasecurity/trivy-operator,https://github.com/aquasecurity/starboard,201,1303,26,710,2020-03-17,2023-03-20
learn-terraform-kubernetes-operator,hashicorp,,https://github.com/hashicorp/learn-terraform-kubernetes-operator,12,5,10,20,2021-02-12,2023-03-08
postgresql-bundle,canonical,PostgreSQL Bundle,https://github.com/canonical/postgresql-bundle,1,2,10,71,2022-09-16,2023-03-20
osde2e-example-test-harness,openshift,Example test harness meant for testing the osde2e example operator addon,https://github.com/openshift/osde2e-example-test-harness,3,3,12,48,2022-10-11,2023-03-02
otel-collector-charts,lightstep,This is the repository for Lightstep's recommendations for running an OpenTelemetry Collector.,https://github.com/lightstep/otel-collector-charts,4,5,17,59,2022-05-11,2023-03-17
tag-network,cncf,🌐 CNCF Network TAG,https://github.com/cncf/tag-network,13,53,23,74,2019-10-02,2023-01-12
sriov-network-operator,openshift,SR-IOV Network Operator,https://github.com/openshift/sriov-network-operator,89,77,19,1326,2019-05-17,2023-03-21
devops-stack-module-keycloak,camptocamp,A DevOps Stack module to deploy and configure Keycloak as an OIDC provider,https://github.com/camptocamp/devops-stack-module-keycloak,4,1,13,34,2022-01-06,2023-03-08
apptestctl,giantswarm,Command line tool for using the Giant Swarm app platform in integration tests.,https://github.com/giantswarm/apptestctl,2,0,13,269,2020-09-14,2023-03-15
selinon,selinon,An advanced distributed task flow management on top of Celery,https://github.com/selinon/selinon,30,283,24,607,2016-07-29,2023-01-27
docker-tools,instantlinux,Docker tools for developer productivity & entertainment,https://github.com/instantlinux/docker-tools,81,228,11,517,2017-04-03,2023-02-24
helm-nifi,cetic,Helm Chart for Apache Nifi,https://github.com/cetic/helm-nifi,188,176,18,193,2019-06-06,2023-01-30
web-terminal-operator,redhat-developer,OpenShift Console Web Terminal,https://github.com/redhat-developer/web-terminal-operator,12,30,12,218,2020-06-04,2023-02-25
operator-sdk,operator-framework,"SDK for building Kubernetes applications. Provides high level APIs, useful abstractions, and project scaffolding.",https://github.com/operator-framework/operator-sdk,1643,6388,123,3159,2018-02-07,2023-03-20
artemis,FORTH-ICS-INSPIRE,"ARTEMIS: Real-Time Detection and Automatic Mitigation for BGP Prefix Hijacking. This is the main ARTEMIS repository that composes artemis-frontend, artemis-backend, artemis-monitor and other needed containers.",https://github.com/FORTH-ICS-INSPIRE/artemis,40,275,20,1967,2018-11-26,2022-12-19
helm-project-operator,rancher,,https://github.com/rancher/helm-project-operator,8,3,11,157,2022-04-26,2023-03-09
EventualShop,AntonioFalcaoJr,"A state-of-the-art distributed system using Reactive DDD as uncertainty modeling, Event Storming as subdomain decomposition, Event Sourcing as an eventual persistence mechanism, CQRS, Async Projections, Microservices for individual deployable units, Event-driven Architecture for efficient integration, and Clean Architecture as domain-centric design",https://github.com/AntonioFalcaoJr/EventualShop,18,172,10,2922,2021-06-27,2023-03-16
vsphere-kubernetes-drivers-operator,vmware-tanzu,vSphere Kubernetes Driver Operator to simplify and automate the lifecycle management of CSI and CPI for Kubernetes cluster running on vSphere,https://github.com/vmware-tanzu/vsphere-kubernetes-drivers-operator,9,26,20,111,2021-02-19,2023-03-17
compliantkubernetes-apps,elastisys,"Elastisys Compliant Kubernetes is an open source, Certified Kubernetes distribution designed according to the ISO27001 controls: providing you with security tooling and observability from day one.",https://github.com/elastisys/compliantkubernetes-apps,8,33,10,832,2020-10-30,2023-03-20
onms-k8s-poc,opennms-forge,"A PoC for deploying OpenNMS (Core + dedicated UI Servers + Grafana) using shared/external PostgreSQL, Kafka, and Elasticsearch using Helm.",https://github.com/opennms-forge/onms-k8s-poc,1,3,23,231,2021-11-30,2022-12-22
piraeus,piraeusdatastore,High Available Datastore for Kubernetes,https://github.com/piraeusdatastore/piraeus,39,361,14,287,2019-12-05,2023-01-31
presentation-gitlab-k8s,galexrt,These are the example files for my presentation and blog post about GitLab + Kubernetes for Continuous Delivery.,https://github.com/galexrt/presentation-gitlab-k8s,131,162,10,120,2017-07-09,2023-03-08
eks-appmesh-profile,weaveworks,AWS App Mesh eksctl profile,https://github.com/weaveworks/eks-appmesh-profile,9,10,51,37,2019-10-03,2022-10-13
kubectl-operator,operator-framework,Manage Kubernetes Operators from the command line,https://github.com/operator-framework/kubectl-operator,27,66,22,67,2020-07-30,2023-02-03
security-bundle,giantswarm,Giant Swarm's managed collection of open-source security tools,https://github.com/giantswarm/security-bundle,0,0,13,72,2022-02-07,2023-03-20
mysql-operator,mysql,MySQL Operator for Kubernetes,https://github.com/mysql/mysql-operator,83,514,40,602,2021-05-26,2023-02-08
elemental,rancher,Elemental is an immutable Linux distribution built to run Rancher and its corresponding Kubernetes distributions RKE2 and k3s. It is built using the Elemental-toolkit,https://github.com/rancher/elemental,31,138,18,653,2022-01-19,2023-03-20
aws-vpce-operator,openshift,Operator to manage AWS VPC Endpoints on OpenShift,https://github.com/openshift/aws-vpce-operator,10,3,12,322,2022-06-01,2023-03-21
cert-operator,giantswarm,cert-operator creates and manages certificates for Kubernetes clusters running on Giant Swarm,https://github.com/giantswarm/cert-operator,7,37,14,439,2017-03-13,2023-03-17
kube2iam,jtblin,kube2iam  provides different AWS IAM roles for pods running on Kubernetes,https://github.com/jtblin/kube2iam,311,1895,46,207,2016-05-08,2023-02-06
machine-api-provider-powervs,openshift,This repository hosts an implementation of a provider for PowerVS for the OpenShift machine-api,https://github.com/openshift/machine-api-provider-powervs,12,1,20,143,2022-01-27,2023-03-20
theatre,gocardless,GoCardless' collection of Kubernetes extensions,https://github.com/gocardless/theatre,8,19,62,698,2018-12-20,2023-02-25
blog-example,my-dlq,博客中的示例文件，包含 Kubernetes、Jenkins、Go、Java、SpringBoot、SpringCloud 知识示例等，将结合博客逐步讲解整体的知识内容体系。,https://github.com/my-dlq/blog-example,424,484,22,287,2019-05-31,2022-11-06
shipshape,rh-messaging,"Openshift Operator test framework, written in go",https://github.com/rh-messaging/shipshape,8,6,32,136,2019-11-12,2023-03-14
Free-Certifications,cloudcommunity,A curated list of free courses & certifications.,https://github.com/cloudcommunity/Free-Certifications,483,3428,319,155,2020-07-31,2023-03-03
mongodb-operator,SDA-SE,A Kubernetes Operator that creates users and databases in existing MongoDB clusters based on a custom resource.,https://github.com/SDA-SE/mongodb-operator,1,5,17,299,2021-06-08,2023-03-15
tango-example,ska-telescope,"A project that demonstrates how to structure, package, and test an example PyTango device",https://github.com/ska-telescope/tango-example,1,2,19,1209,2018-11-28,2023-03-20
puppetlabs-kubernetes,puppetlabs,This module install and configures a Kubernetes cluster,https://github.com/puppetlabs/puppetlabs-kubernetes,126,85,106,695,2017-09-06,2023-03-08
gemini,FairwindsOps,[alpha] Automated backups of PersistentVolumeClaims in Kubernetes using VolumeSnapshots,https://github.com/FairwindsOps/gemini,19,242,20,187,2020-03-28,2023-03-20
kubernetes-image-puller,che-incubator,Kubernetes Image Puller is used for caching images on a cluster. It creates a DaemonSet downloading and running the relevant container images on each node.,https://github.com/che-incubator/kubernetes-image-puller,20,52,13,183,2020-02-03,2023-03-08
dbaas-catalog,percona,DBaaS OLM Catalog,https://github.com/percona/dbaas-catalog,0,0,21,97,2022-10-21,2023-03-21
aks-baseline-automation,Azure,Repository for the AKS Landing Zone Accelerator program's Automation reference implementation,https://github.com/Azure/aks-baseline-automation,67,45,26,1179,2021-12-18,2023-03-16
gravitee-kubernetes-operator,gravitee-io,Gravitee Operator for Kubernetes (GKO),https://github.com/gravitee-io/gravitee-kubernetes-operator,1,3,14,498,2022-01-21,2023-03-20
kubefed-operator,openshift,Operator for Kubefed,https://github.com/openshift/kubefed-operator,15,16,11,199,2019-06-04,2023-03-14
horovod,horovod,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",https://github.com/horovod/horovod,2163,13126,330,1300,2017-08-09,2023-03-20
awesome-k8s-resources,tomhuang12,A curated list of awesome Kubernetes tools and resources.,https://github.com/tomhuang12/awesome-k8s-resources,285,2057,77,244,2020-07-05,2023-03-18
awesome-high-performance-computing,trevor-vincent,A curated list of awesome high performance computing resources,https://github.com/trevor-vincent/awesome-high-performance-computing,9,136,10,394,2021-02-26,2023-03-12
helm-locker,rancher,,https://github.com/rancher/helm-locker,2,2,10,50,2022-04-26,2023-02-24
openebs,openebs,"Leading Open Source Container Attached Storage, built using Cloud Native Architecture, simplifies running Stateful Applications on Kubernetes.",https://github.com/openebs/openebs,951,8030,157,2911,2016-08-01,2023-03-15
auth-operator,agilestacks,Kubernetes Auth operator based on Dex and oauth2_proxy,https://github.com/agilestacks/auth-operator,0,0,11,39,2018-10-22,2022-09-12
device-localpv,openebs,CSI Driver for using Local Block Devices,https://github.com/openebs/device-localpv,17,15,14,55,2021-03-10,2022-09-26
jaeger-operator,jaegertracing,Jaeger Operator for Kubernetes simplifies deploying and running Jaeger on Kubernetes.,https://github.com/jaegertracing/jaeger-operator,311,907,19,1103,2018-08-28,2023-03-17
mpi-operator,kubeflow,"Kubernetes Operator for MPI-based applications (distributed training, HPC, etc.)",https://github.com/kubeflow/mpi-operator,183,299,37,293,2018-05-26,2023-03-20
xl-release-kubernetes-operator,xebialabs,The files generated by operator-sdk using Helm charts for different Kubernetes platforms,https://github.com/xebialabs/xl-release-kubernetes-operator,1,1,18,772,2021-08-24,2023-03-21
kubernetes-101,geerlingguy,Kubernetes 101 - by Jeff Geerling,https://github.com/geerlingguy/kubernetes-101,139,461,42,110,2020-11-05,2022-11-27
turbo-metrics,turbonomic,Metrics and Entity Configurations for Prometurbo,https://github.com/turbonomic/turbo-metrics,1,0,14,12,2023-02-02,2023-02-22
LightGBM,microsoft,"A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision tree algorithms, used for ranking, classification and many other machine learning tasks.",https://github.com/microsoft/LightGBM,3695,14764,443,3227,2016-08-05,2023-03-19
decentralized-energy-fabric-on-IBP20,IBM,Set up a network on the IBM Blockchain Platform and deploy a decentralized energy smart contract on the network.,https://github.com/IBM/decentralized-energy-fabric-on-IBP20,30,39,13,63,2019-01-16,2023-01-07
crane,gocrane,Crane is a FinOps Platform for Cloud Resource Analytics and Economics in Kubernetes clusters. The goal is not only to help users to manage cloud cost easier but also ensure the quality of applications.,https://github.com/gocrane/crane,303,1260,37,999,2021-11-18,2023-03-20
fabcar-blockchain-sample,IBM,Use a Kubernetes cluster to deploy a Fabric network smart contract onto blockchain,https://github.com/IBM/fabcar-blockchain-sample,85,107,13,72,2019-02-06,2023-01-07
Top-10-OpenSource-News-Weekly,krishnamk00,One place for Open Source Weekly Updates All!,https://github.com/krishnamk00/Top-10-OpenSource-News-Weekly,5,34,19,250,2018-08-17,2023-03-17
pgo-osb,CrunchyData,Open Service Broker Implementation Based on the Crunchy PostgreSQL Operator,https://github.com/CrunchyData/pgo-osb,14,13,11,97,2018-06-21,2023-02-15
openshift-velero-plugin,openshift,General Velero plugin for backup and restore of openshift workloads.,https://github.com/openshift/openshift-velero-plugin,30,29,18,101,2019-06-17,2023-03-21
resource-manager,tikalk,"Manage kubernetes resources (deletion, expiry, time-based scaling) for cost effective dev environments",https://github.com/tikalk/resource-manager,0,9,12,122,2022-08-04,2022-12-12
constellation,ModusCreateOrg,A Digital Transformation framework for containerizing microservices,https://github.com/ModusCreateOrg/constellation,2,3,15,58,2018-10-12,2022-12-13
layer5,layer5io,"Layer5, expect more from your infrastructure",https://github.com/layer5io/layer5,658,439,16,10155,2018-06-07,2023-03-20
metrics-server-app,giantswarm,Helm chart for Metrics Server in workload clusters,https://github.com/giantswarm/metrics-server-app,2,0,15,183,2019-09-16,2023-03-18
noobaa-operator,noobaa,Operator for NooBaa - object data service for hybrid and multi cloud environments :cloud: :wrench:,https://github.com/noobaa/noobaa-operator,93,90,19,1177,2019-07-02,2023-03-20
solr,apache,Apache Solr open-source search software,https://github.com/apache/solr,449,683,52,36528,2021-02-23,2023-03-21
kube-bind,kube-bind,,https://github.com/kube-bind/kube-bind,16,126,11,526,2022-09-21,2023-03-13
build-service,redhat-appstudio,"""Component in, PipelineRun out""",https://github.com/redhat-appstudio/build-service,18,2,14,235,2022-03-30,2023-03-21
ibm-vpc-block-csi-driver-operator,openshift,Operator to install and maintain the IBM VPC Block CSI driver on an openshift cluster,https://github.com/openshift/ibm-vpc-block-csi-driver-operator,15,0,13,131,2021-08-04,2023-03-14
awesome-k6,grafana,A curated list of resources on automated load- and performance testing using k6 🗻,https://github.com/grafana/awesome-k6,42,359,126,77,2020-01-28,2022-09-30
open-event-server,fossasia,The Open Event Organizer Server to Manage Events https://test-api.eventyay.com,https://github.com/fossasia/open-event-server,1869,2882,48,8438,2015-05-08,2023-03-20
openstack-cloud-controller-operator,canonical,Charmed Operator for the OpenStack Cloud Controller in Kubernetes,https://github.com/canonical/openstack-cloud-controller-operator,0,0,12,19,2022-02-17,2023-01-06
deckhouse,deckhouse,Kubernetes platform from Flant,https://github.com/deckhouse/deckhouse,75,809,19,9844,2019-10-17,2023-03-20
k-rail,cruise-automation,Kubernetes security tool for policy enforcement,https://github.com/cruise-automation/k-rail,60,446,14,189,2019-10-03,2023-01-12
dev-scripts,openshift-metal3,Scripts to automate development/test setup for openshift integration with https://github.com/metal3-io/,https://github.com/openshift-metal3/dev-scripts,156,78,13,1847,2019-01-22,2023-03-20
dapr,dapr,"Dapr is a portable, event-driven, runtime for building distributed applications across cloud and edge.",https://github.com/dapr/dapr,1632,20743,426,4037,2019-06-19,2023-03-21
multi-tenancy,kubernetes-sigs,A working place for multi-tenancy related proposals and prototypes.,https://github.com/kubernetes-sigs/multi-tenancy,174,931,67,2300,2019-03-07,2023-03-06
awesome-devops,wmariuss,"A curated list of awesome DevOps platforms, tools, practices and resources",https://github.com/wmariuss/awesome-devops,153,888,30,151,2019-11-19,2023-03-20
karina,flanksource,karina is an open-source toolkit for building batteries included kubernetes based platforms.,https://github.com/flanksource/karina,25,61,11,2930,2019-08-20,2023-03-14
operations-software-helm-state-metrics,wikimedia,Prometheus exporter for helm release status. Mirror from https://gerrit.wikimedia.org/g/operations/software/helm-state-metrics - our actual code is hosted with Gerrit (please see https://www.mediawiki.org/wiki/Developer_access for contributing),https://github.com/wikimedia/operations-software-helm-state-metrics,0,0,18,7,2022-06-22,2022-12-01
bank-vaults,banzaicloud,"A Vault swiss-army knife: a K8s operator, Go client with automatic token renewal, automatic configuration, multiple unseal options and more. A CLI tool to init, unseal and configure Vault (auth methods, secret engines). Direct secret injection into Pods.",https://github.com/banzaicloud/bank-vaults,466,1821,44,1963,2018-03-07,2023-03-20
cloudformation-guard,aws-cloudformation,"Guard offers a policy-as-code domain-specific language (DSL) to write rules and validate JSON- and YAML-formatted data such as CloudFormation Templates, K8s configurations, and Terraform JSON plans/configurations against those rules.",https://github.com/aws-cloudformation/cloudformation-guard,147,1081,31,459,2020-06-12,2023-03-16
OtelObs,CiscoDevNet,OpenTelemetry with Multiple Observability backend,https://github.com/CiscoDevNet/OtelObs,0,0,13,8,2022-12-20,2022-12-22
kn-plugin-admin,knative-sandbox,Kn plugin for managing a Kubernetes based Knative installation.,https://github.com/knative-sandbox/kn-plugin-admin,17,5,10,237,2020-09-10,2023-03-20
rocketmq,apache,"Apache RocketMQ is a cloud native messaging and streaming platform, making it simple to build event-driven applications.",https://github.com/apache/rocketmq,10668,18916,896,7995,2016-11-30,2023-03-21
splunk-forwarder-operator,openshift,,https://github.com/openshift/splunk-forwarder-operator,40,14,42,366,2019-10-16,2023-03-16
proposals,strimzi,Strimzi proposals,https://github.com/strimzi/proposals,38,29,17,64,2020-06-03,2023-03-17
starboard-app,giantswarm,Managed app for aqua starboard,https://github.com/giantswarm/starboard-app,0,3,13,147,2021-08-19,2023-03-20
orm,turbonomic,Operator Resource Mapping,https://github.com/turbonomic/orm,9,3,15,85,2020-07-20,2023-03-20
coherence,oracle,Oracle Coherence Community Edition,https://github.com/oracle/coherence,66,385,29,2082,2020-02-24,2023-03-21
awesome-software-supply-chain-security,bureado,"A compilation of resources in the software supply chain security domain, with emphasis on open source",https://github.com/bureado/awesome-software-supply-chain-security,7,149,14,415,2022-02-20,2022-11-14
druid-operator,druid-io,Druid Kubernetes Operator,https://github.com/druid-io/druid-operator,94,189,14,181,2019-10-30,2023-03-06
professional-programming,charlax,A collection of learning resources for curious software engineers,https://github.com/charlax/professional-programming,1997,23095,642,348,2015-11-07,2023-03-12
operator,tektoncd,"Kubernetes operator to manage installation, updation and uninstallation of tektoncd projects (pipeline, …)",https://github.com/tektoncd/operator,148,339,14,952,2019-07-11,2023-03-21
minnaker,armory,Spinnaker on Lightweight Kubernetes (K3s),https://github.com/armory/minnaker,53,129,16,200,2019-08-22,2022-09-06
google-cloud-pubsub-operator,quipper,Kubernetes operator for Google Cloud Pub/Sub Topic and Subscription,https://github.com/quipper/google-cloud-pubsub-operator,0,3,92,54,2022-09-05,2023-03-15
