operator-builder-tools,nukleros,,https://github.com/nukleros/operator-builder-tools,3,2,3,2021-10-11
pipeline-operator,algohubhq,"The Algo.Run Pipeline Operator facilitates versioned, portable and easily deployable automation pipelines on any Kubernetes cluster. ",https://github.com/algohubhq/pipeline-operator,1,0,2,2020-05-25
wordpress-operator,Hubelia,,https://github.com/Hubelia/wordpress-operator,0,0,0,2022-09-16
burrito,padok-team,🌯 Burrito is a TACoS 🌮,https://github.com/padok-team/burrito,0,43,2,2022-11-08
sosreport-operator,andreaskaris,,https://github.com/andreaskaris/sosreport-operator,1,6,1,2020-12-09
cluster-logging-operator,openshift,Operator to support logging subsystem of OpenShift,https://github.com/openshift/cluster-logging-operator,121,83,21,2018-08-29
operatorkit-js-engine,giantswarm,OperatorKit JS Engine provides a JavaScript VM on top of OperatorKit allowing resources to be implemented in JS,https://github.com/giantswarm/operatorkit-js-engine,1,0,5,2019-12-16
port-map-operator,MOZGIII,LoadBalancer Service type implementation for home Kubernetes clusters via Port Control Protocol.,https://github.com/MOZGIII/port-map-operator,2,27,4,2021-02-13
Operator-study,devnjw,Studying Kubernetes CRD with Operator SDK,https://github.com/devnjw/Operator-study,0,0,1,2022-04-13
cronjob-kube-operator,lnikon,,https://github.com/lnikon/cronjob-kube-operator,0,0,1,2021-10-30
restic-operator,yuanyp8,Kubernetes pvc backup resolution used by restic,https://github.com/yuanyp8/restic-operator,0,0,2,2022-08-31
rudder,ricoleabricot,⚓️ rudder is a noice template for bootstrapping a Kubernetes operator,https://github.com/ricoleabricot/rudder,0,0,1,2022-02-04
infinispan-operator,infinispan,Infinispan Operator,https://github.com/infinispan/infinispan-operator,44,33,10,2019-01-14
nginx-operator,mahmoudalide,,https://github.com/mahmoudalide/nginx-operator,0,0,1,2022-07-31
dendronaut-operator-kb,dskatz,,https://github.com/dskatz/dendronaut-operator-kb,0,0,2,2019-12-18
cortex-operator,VineethReddy02,Initial work on Cortex Operator,https://github.com/VineethReddy02/cortex-operator,0,1,2,2020-02-27
memcached-operator,colynn,"operator sample, you can check the releases tag (CHANGELOG.md) to find out how it growing up",https://github.com/colynn/memcached-operator,0,3,1,2022-10-09
csi-driver-manila-operator,openshift,Operator for CSI Driver Manila to manage its lifecycle,https://github.com/openshift/csi-driver-manila-operator,27,9,18,2020-02-24
k8s-db-operator,razzie,Kubernetes operator to provide access to shared PostgreSQL and Redis,https://github.com/razzie/k8s-db-operator,0,0,1,2022-05-15
k8s-operator-go,jMarkP,,https://github.com/jMarkP/k8s-operator-go,0,1,2,2021-06-19
openebs-upgrade,mayadata-io,Operator for OpenEBS,https://github.com/mayadata-io/openebs-upgrade,5,2,15,2019-06-17
operator_lesson_demo,blazeout,K8S operator 学习demo,https://github.com/blazeout/operator_lesson_demo,0,1,1,2022-08-02
srl-k8s-operator,netw-device-driver,,https://github.com/netw-device-driver/srl-k8s-operator,0,0,2,2021-03-16
secretgen-controller,carvel-dev,secretgen-controller provides CRDs to specify what secrets need to be on Kubernetes cluster (to be generated or not),https://github.com/carvel-dev/secretgen-controller,17,64,11,2020-02-06
prometheus-operator,gridgentoo,,https://github.com/gridgentoo/prometheus-operator,0,0,2,2022-08-16
mysql-operator,Sher-Chowdhury,mysql kubernetes operator built using the operator-sdk,https://github.com/Sher-Chowdhury/mysql-operator,0,0,0,2020-02-12
reply-urls-operator,hmcts,A Kubernetes Operator that syncs Kubernetes Ingresses with one or more Azure App Registration's web reply URLs,https://github.com/hmcts/reply-urls-operator,0,3,12,2022-08-18
githubissues-operator,razo7,"An OCP operator for creating, updating and deleting a Github issues.",https://github.com/razo7/githubissues-operator,1,0,1,2021-08-19
zeebe-operator,camunda-community-hub,Zeebe Kubernetes Operator,https://github.com/camunda-community-hub/zeebe-operator,3,6,4,2020-02-18
horreum-operator,Hyperfoil,Operator managing Horreum instance in Openshift,https://github.com/Hyperfoil/horreum-operator,0,0,8,2020-04-07
Meridio-Operator,Nordix,Meridio Operator,https://github.com/Nordix/Meridio-Operator,0,2,5,2021-06-04
scp-operator,rdbwebster,,https://github.com/rdbwebster/scp-operator,0,0,1,2020-11-30
gatling-operator,st-tech,Automating distributed Gatling load testing using Kubernetes operator,https://github.com/st-tech/gatling-operator,6,47,14,2021-10-05
platform-operators,openshift,Platform Operators allow OpenShift users configure which non-core-payload operators they want on their cluster at install time,https://github.com/openshift/platform-operators,14,2,9,2022-07-05
sac-operator,odedpriva,,https://github.com/odedpriva/sac-operator,1,0,1,2022-05-19
prometheus-operator,yangsongbai,,https://github.com/yangsongbai/prometheus-operator,0,0,2,2019-09-29
manila-csi-operator,tombarron,Operator to create/configure/manage Manila CSI driver atop Kubernetes/OpenShift,https://github.com/tombarron/manila-csi-operator,0,0,1,2020-01-31
pg-simple-operator,pkpivot,,https://github.com/pkpivot/pg-simple-operator,0,2,1,2022-08-10
testment_operator,newpi6,,https://github.com/newpi6/testment_operator,0,0,1,2022-02-27
sandbox-operator,MuneebAijaz,Golang operator for sandbox env to create namespaces using custom resources in kubernetes,https://github.com/MuneebAijaz/sandbox-operator,0,1,1,2021-11-11
eventrigger,swartz-k,Event Trigger,https://github.com/swartz-k/eventrigger,0,1,1,2021-11-17
operator-sdk-experiment,dhellmann,,https://github.com/dhellmann/operator-sdk-experiment,0,0,2,2020-08-21
orderedhttp-operator,splicemaahs,Example k8s operator using operator-sdk,https://github.com/splicemaahs/orderedhttp-operator,0,1,0,2019-06-04
nebula-operator,vesoft-inc,Operation utilities for Nebula Graph,https://github.com/vesoft-inc/nebula-operator,21,57,22,2021-04-27
operator-workshop,ronshuli,,https://github.com/ronshuli/operator-workshop,0,0,1,2020-02-05
linkerd2-operator,spaghettifunk,Linkerd2 Kubernetes Operator,https://github.com/spaghettifunk/linkerd2-operator,0,0,1,2020-06-19
operator,swxlbjs,,https://github.com/swxlbjs/operator,0,1,1,2020-12-24
azure-keyvault-secrets-operator,cwoolum,,https://github.com/cwoolum/azure-keyvault-secrets-operator,0,1,3,2019-12-07
service-proxy-operator,Thiryn,,https://github.com/Thiryn/service-proxy-operator,0,0,1,2023-02-16
k8s-redis-operator,googs1025,自定义CRD资源部署Redis方案--极度简易版,https://github.com/googs1025/k8s-redis-operator,0,2,1,2022-12-01
opentelemetry-operator,rohankumardubey,,https://github.com/rohankumardubey/opentelemetry-operator,0,0,1,2022-02-16
kluster,viveksinghggits,An operator to provision Kubernetes cluster on Digital Ocean.,https://github.com/viveksinghggits/kluster,8,22,3,2021-07-25
valhalla-operator,itayankri,A kubernetes operator for Valhalla routing engine,https://github.com/itayankri/valhalla-operator,5,4,1,2022-09-09
kubebuilder,ZhengjunHUO,Build an operator with kubebuilder,https://github.com/ZhengjunHUO/kubebuilder,0,0,1,2022-08-01
operator-sample,fren46,,https://github.com/fren46/operator-sample,1,1,1,2020-05-05
kubernetes-nginx-operator,LuciferInLove,Kubernetes operator example,https://github.com/LuciferInLove/kubernetes-nginx-operator,0,0,1,2022-02-20
operator-file-controller,felinae98,,https://github.com/felinae98/operator-file-controller,0,1,2,2022-07-04
memcached-operator,persunde,Following the operator-sdk quickstart guide,https://github.com/persunde/memcached-operator,0,0,1,2020-07-29
party-operator,leonobilis,,https://github.com/leonobilis/party-operator,0,0,1,2022-10-15
ci-tools-nvidia-gpu-operator,rh-ecosystem-edge,CI Tools for NVIDIA GPU Operator,https://github.com/rh-ecosystem-edge/ci-tools-nvidia-gpu-operator,3,0,4,2022-12-19
connection-hub-operator,robolaunch,Kubernetes Connection Hub Operator that manages connectivity between robolaunch Cloud Instance and physical instances,https://github.com/robolaunch/connection-hub-operator,0,6,2,2022-10-20
aws-cloudformation-operator,cuppett,Kubernetes Controller for helping to manage CloudFormation stacks from within a cluster,https://github.com/cuppett/aws-cloudformation-operator,1,3,2,2022-01-02
xca-operator,kbcx,"kubernetes operator for https://github.com/x-ca, which can manager ssl lifecycle",https://github.com/kbcx/xca-operator,0,0,1,2022-03-26
bobr-operator,dramirez-qb,,https://github.com/dramirez-qb/bobr-operator,0,0,1,2020-05-18
deadline-job-operator,nuka137,,https://github.com/nuka137/deadline-job-operator,0,0,1,2021-10-26
lib-go-plugin-operator,varshaprasad96,Example memcached operator scaffolded with library-go,https://github.com/varshaprasad96/lib-go-plugin-operator,0,0,1,2021-11-05
ace-operator,deivsonrayner,A IBM AppConnect Enteprise Operator for Kubernetes Native Integrations,https://github.com/deivsonrayner/ace-operator,0,0,1,2020-05-21
iofog-operator,eclipse-iofog,,https://github.com/eclipse-iofog/iofog-operator,3,6,9,2019-03-16
scaler-operator,adityajoshi12,,https://github.com/adityajoshi12/scaler-operator,0,1,1,2023-01-28
cleanup-operator,ashimagarg27,Kubernetes Operator to Perform CleanUp of Trident and Local Volume Templates,https://github.com/ashimagarg27/cleanup-operator,0,1,1,2021-07-29
demo,chengyh2golang,operator-demo,https://github.com/chengyh2golang/demo,0,0,1,2019-12-06
kubedge-operator-base,kubedge,Common Functinalities of Kubedge Operators,https://github.com/kubedge/kubedge-operator-base,0,1,5,2019-03-30
testkube-watch-controller,lreimer,A K8s controller that watches Kubernetes change events to trigger Testkube test execution.,https://github.com/lreimer/testkube-watch-controller,0,2,1,2022-07-21
hypercloud-single-operator,tmax-cloud,,https://github.com/tmax-cloud/hypercloud-single-operator,1,0,2,2020-11-25
statuspage-operator,fahlmant,Hack Day Operator,https://github.com/fahlmant/statuspage-operator,4,0,1,2019-07-30
smooth-operator,aditya-konarde,"No need to ask, he's a smooth operator",https://github.com/aditya-konarde/smooth-operator,1,5,0,2019-07-03
zookeeper-operator,maxsxu,A simple ZooKeeper Operator,https://github.com/maxsxu/zookeeper-operator,0,0,1,2022-02-12
efk-operator,tmax-cloud,,https://github.com/tmax-cloud/efk-operator,0,0,2,2020-12-03
dns-operator,95ulisse,Operator for Kubernetes to manage DNS records as Kubernetes resources,https://github.com/95ulisse/dns-operator,0,1,2,2021-02-02
s3-operator,advancecloud7374,,https://github.com/advancecloud7374/s3-operator,0,0,1,2020-04-20
lm-operator,accanto-systems,LM Operator,https://github.com/accanto-systems/lm-operator,0,0,2,2019-11-04
podreplica-operator,WtfJoke,A simple kubernetes operator - using Operator SDK,https://github.com/WtfJoke/podreplica-operator,1,3,2,2019-09-10
pod-operator,jewzaam,Example operator used for DevConf.CZ 2020 presentation.,https://github.com/jewzaam/pod-operator,1,1,2,2020-01-07
cronjob-operator,erlisb,,https://github.com/erlisb/cronjob-operator,0,1,1,2022-10-30
zookeeper-operator,kissycn,zookeeper-operator build by kube-builder,https://github.com/kissycn/zookeeper-operator,0,0,1,2022-09-26
test-operator,yashoza19,,https://github.com/yashoza19/test-operator,0,0,1,2021-04-29
operator-demo,zhuangzhuang131419,,https://github.com/zhuangzhuang131419/operator-demo,0,0,2,2021-04-01
newrelic-alert-manager,personio,Kubernetes operator for managing New Relic alerts and dashboards,https://github.com/personio/newrelic-alert-manager,2,23,2,2020-02-03
visitorsapp-operator,capitanFlint129,,https://github.com/capitanFlint129/visitorsapp-operator,0,0,1,2022-05-04
compliance-operator,openshift,Operator providing OpenShift cluster compliance checks,https://github.com/openshift/compliance-operator,86,98,20,2019-11-12
atom-mysql-operator,cuijxin,,https://github.com/cuijxin/atom-mysql-operator,0,0,2,2019-08-20
kafka-bindable-operator,tmax-cloud,,https://github.com/tmax-cloud/kafka-bindable-operator,0,0,0,2022-02-15
kube-operator-s3-demo,nullck,,https://github.com/nullck/kube-operator-s3-demo,0,0,2,2021-04-02
container-security-operator,quay,Identify image vulnerabilities in Kubernetes pods,https://github.com/quay/container-security-operator,29,89,10,2019-10-28
cleanup-operator,ashimagarg10,,https://github.com/ashimagarg10/cleanup-operator,1,0,1,2021-06-22
egeria-k8s-operator,odpi,Egeria Kubernetes operator,https://github.com/odpi/egeria-k8s-operator,1,10,13,2020-08-14
vm-operator,aronip,Sample kubebuilder operator,https://github.com/aronip/vm-operator,0,0,1,2021-10-19
gateway-operator,entgigi,,https://github.com/entgigi/gateway-operator,0,0,1,2022-12-11
registries-operator,SUSE,A Kubernetes operator for images registries,https://github.com/SUSE/registries-operator,8,12,17,2018-11-02
rmd-operator,intel,Kubernetes Operator for Intel Resource Management Daemon (RMD).,https://github.com/intel/rmd-operator,4,4,1,2020-05-21
mloperator,polyaxon,Machine Learning Operator & Controller for Kubernetes,https://github.com/polyaxon/mloperator,7,86,3,2018-09-13
undermoon-operator-old,doyoubi,Kubernetes Operator for Redis cluster based on Undermoon,https://github.com/doyoubi/undermoon-operator-old,0,2,2,2020-05-03
azure-service-operator,buhongw7583c,Azure Service Operator allows you to create Azure resources using kubectl,https://github.com/buhongw7583c/azure-service-operator,0,1,0,2020-02-24
conjur-config-operator,diverdane,Kubernetes operator for deploying Conjur connection configuration to an application Namespace.,https://github.com/diverdane/conjur-config-operator,0,0,1,2021-05-07
prometheus-msteams-operator,shibumi,Operator for spinning up prometheus-msteams bridges,https://github.com/shibumi/prometheus-msteams-operator,0,1,2,2022-03-04
weather-operator,krol3,,https://github.com/krol3/weather-operator,1,0,1,2019-09-30
helloworld-operator,sanjeevghimire,Hello world operator using Openshift and golang,https://github.com/sanjeevghimire/helloworld-operator,0,0,1,2021-01-21
tf-operator,progmaticlab,,https://github.com/progmaticlab/tf-operator,0,1,9,2020-11-16
multicloud-operators-subscription,kuanf,CRD and controller for Subscription (Channel Subscription model) for Multicloud Application.,https://github.com/kuanf/multicloud-operators-subscription,12,0,1,2019-10-05
wildfly-operator,wildfly,Kubernetes Operator for WildFly,https://github.com/wildfly/wildfly-operator,39,30,15,2019-04-08
openGauss-operator,opengauss-mirror,,https://github.com/opengauss-mirror/openGauss-operator,1,2,1,2021-04-26
celery-operator-poc,mprzysiezniuk,,https://github.com/mprzysiezniuk/celery-operator-poc,0,0,1,2021-02-10
psql-operator,dperaza4dustbit,,https://github.com/dperaza4dustbit/psql-operator,0,0,1,2022-03-29
demo-operator,binju2197,,https://github.com/binju2197/demo-operator,0,0,2,2020-03-04
oauth2-proxy-operator,oeN,A kubernetes operator to manage the oauth2-proxies for the NGINX ingress,https://github.com/oeN/oauth2-proxy-operator,0,1,1,2021-04-20
basic-gitops-operator,lcostea,,https://github.com/lcostea/basic-gitops-operator,0,0,2,2021-08-06
tdset-operator,BackAged,Kubernetes operator,https://github.com/BackAged/tdset-operator,2,3,2,2022-12-15
headscale-operator,guilhem,A Kubernetes Operator to instanciate and control headscale instances,https://github.com/guilhem/headscale-operator,2,15,1,2022-05-31
cm-operator,Nadavbm,,https://github.com/Nadavbm/cm-operator,0,0,1,2022-04-07
falcon-operator,CrowdStrike,,https://github.com/CrowdStrike/falcon-operator,17,26,10,2021-01-11
kubeterra,loodse,K8s operator for Terraform - Manage your Terraform environment with Kubernetes!,https://github.com/loodse/kubeterra,0,3,1,2019-03-18
pushgateway-operator,edenkoveshi,,https://github.com/edenkoveshi/pushgateway-operator,0,3,2,2021-12-02
dns-operator-aws,giantswarm,DNS Operator for AWS - CAPI/CAPA related operator which manages workload cluster DNS zones and DNS delegation in management cluster,https://github.com/giantswarm/dns-operator-aws,0,5,11,2021-03-16
postgres-operator,Ravikanth-Mallappa,,https://github.com/Ravikanth-Mallappa/postgres-operator,0,1,1,2021-06-13
application-operator,application-operator,,https://github.com/application-operator/application-operator,0,0,1,2020-04-22
etcd-operator,20gu00,使用kubebuilder开发的etcd的operator,https://github.com/20gu00/etcd-operator,0,1,1,2022-10-27
first-operator,RinkiyaKeDad,Operator based on the Kubebuilder CronJob example.,https://github.com/RinkiyaKeDad/first-operator,0,0,1,2021-11-26
namespace-scc-operator,aerdei,An OpenShift operator for creating securityContextConstraints for namespaces automatically,https://github.com/aerdei/namespace-scc-operator,0,0,1,2019-09-19
KubeOperator,KubeOperator,KubeOperator 是一个开源的轻量级 Kubernetes 发行版，专注于帮助企业规划、部署和运营生产级别的 K8s 集群。,https://github.com/KubeOperator/KubeOperator,829,4618,149,2018-11-19
network-operator,Hellcatlk,,https://github.com/Hellcatlk/network-operator,2,0,2,2020-11-11
mybook-operator,quan930,,https://github.com/quan930/mybook-operator,0,0,1,2022-01-18
sample-operator,sahajramta,,https://github.com/sahajramta/sample-operator,1,0,2,2021-03-01
operator,confidential-containers,Operator to deploy confidential containers runtime,https://github.com/confidential-containers/operator,30,46,13,2021-09-22
mongodb-operator,codehounds-Africa,Kubernetes mongodb-operator.,https://github.com/codehounds-Africa/mongodb-operator,0,0,1,2020-03-31
operator-demo,amoldeshpande05,,https://github.com/amoldeshpande05/operator-demo,0,0,1,2021-05-30
kubedge-operator-mme,kubedge,Kubedge MME Operator,https://github.com/kubedge/kubedge-operator-mme,0,1,5,2019-03-30
zookeeper-operator,linxiaokun528,"A zookeeper-operator, which manages Zookeeper clusters deployed to Kubernetes.",https://github.com/linxiaokun528/zookeeper-operator,2,2,2,2019-09-16
hello-operator2,TBobcat,,https://github.com/TBobcat/hello-operator2,0,0,1,2022-03-29
mycontroller-operator,mycontroller-org,MyController Operator,https://github.com/mycontroller-org/mycontroller-operator,0,1,1,2021-08-13
example-operator,Devops-continens,Kubernetes Operator Tutorial,https://github.com/Devops-continens/example-operator,0,0,1,2020-03-30
configmap-map-operator,joesonw,merge configmap and secret into one single configmap,https://github.com/joesonw/configmap-map-operator,0,1,1,2020-04-18
nodepool-labeler,prune998,K8s operator to label Cloud Instances based on NodePool labels,https://github.com/prune998/nodepool-labeler,0,1,1,2022-09-20
gravitee-operator,devcsrj,A Kubernetes operator for Gravitee,https://github.com/devcsrj/gravitee-operator,0,2,1,2020-05-01
application-operator,zdnscloud,,https://github.com/zdnscloud/application-operator,0,0,3,2020-02-20
fuse-operator,natanaelcvr,,https://github.com/natanaelcvr/fuse-operator,0,0,1,2021-08-05
cloud-scheduler-operator,AlleyPin,Google Cloud Platform (GCP) - Cloud Scheduler operator for Kubernetes,https://github.com/AlleyPin/cloud-scheduler-operator,0,2,4,2021-08-19
demo-operator,slintes,Just a Hello World operator for demos,https://github.com/slintes/demo-operator,0,0,1,2022-04-27
trusted-cert,chainguard-dev,Un-forked clone of Trusted Cert operator so we can test github actions workflows,https://github.com/chainguard-dev/trusted-cert,0,1,1,2022-07-11
aks-app-routing-operator,Azure,Kubernetes operator that implements AKS Web Application Routing,https://github.com/Azure/aks-app-routing-operator,4,11,52,2022-03-29
kubeadm-operator,chendave,"POC of using operator to upgrade, cert renew, ca rotation etc.",https://github.com/chendave/kubeadm-operator,0,2,1,2022-06-08
cronjob-operator,pauldotyu,Following the tutorial app found on https://book.kubebuilder.io/,https://github.com/pauldotyu/cronjob-operator,0,0,1,2023-03-18
memcached-operator,alisaazimova,,https://github.com/alisaazimova/memcached-operator,0,0,1,2022-04-05
runtime-component-operator,application-stacks,A generic Operator capable of deploying any runtime component image with enterprise QoS and bind it to other services,https://github.com/application-stacks/runtime-component-operator,22,46,9,2020-01-22
operator,gingersnap-project,,https://github.com/gingersnap-project/operator,4,2,2,2022-05-27
nibiru,mrogers950,OpenShift IPsec Operator,https://github.com/mrogers950/nibiru,0,0,2,2020-02-03
odyssey,kentik,Kentik Synthetics Kubernetes Operator,https://github.com/kentik/odyssey,1,7,6,2022-01-10
route-monitor-operator,openshift,Operator for monitoring liveness of Routes and URL's on OpenShift,https://github.com/openshift/route-monitor-operator,40,16,43,2020-09-01
cello-k8s-fabric-operator,Man-Jain,Kubernetes operator for Hyperledger Fabric,https://github.com/Man-Jain/cello-k8s-fabric-operator,0,3,1,2019-07-13
helm-chart-repository-operator,sabre1041,Operator that exposes Helm charts contained within Repositories declared on an OpenShift environment,https://github.com/sabre1041/helm-chart-repository-operator,1,2,2,2021-04-18
cluster-resource-override-admission-operator,openshift,Operator for the mutating admission webhook for ClusterResourceOverride,https://github.com/openshift/cluster-resource-override-admission-operator,26,6,12,2019-10-24
nova-operator,openstack-k8s-operators,,https://github.com/openstack-k8s-operators/nova-operator,22,5,8,2020-02-06
memcached-operator,acornett21,,https://github.com/acornett21/memcached-operator,0,0,1,2021-07-30
consul-kv-operator,caproven,,https://github.com/caproven/consul-kv-operator,0,0,1,2022-06-26
AirFactory-operator,QuarkusCamp,,https://github.com/QuarkusCamp/AirFactory-operator,0,0,2,2020-06-19
operator-db,Shadow-linux,"kubernetes operator (controller, crd)  learning project.",https://github.com/Shadow-linux/operator-db,0,0,1,2022-02-18
rekor-operator,rohankumardubey,,https://github.com/rohankumardubey/rekor-operator,0,0,1,2022-03-14
youdao-redis-operator,gaffeyQiu,网易有道 redis operator 练习,https://github.com/gaffeyQiu/youdao-redis-operator,0,0,1,2022-02-17
spack-operator,ArangoGutierrez,The Spack-operator manages automated builds on a distributed and heterogeneus kubernetes cluster,https://github.com/ArangoGutierrez/spack-operator,0,2,2,2021-02-05
operator,libopenstorage,Storage operator for Kubernetes,https://github.com/libopenstorage/operator,29,29,22,2018-12-13
bookstack-operator-poc,komish,A Proof of Concept Kubernetes operator for BookStack,https://github.com/komish/bookstack-operator-poc,0,0,1,2022-03-23
openscap-operator,JAORMX,A Kubernetes operator for scanning your cluster with OpenSCAP,https://github.com/JAORMX/openscap-operator,0,0,1,2019-10-03
inlets-operator,inlets,Get public LoadBalancers on your local Kubernetes clusters,https://github.com/inlets/inlets-operator,96,1207,17,2019-09-12
app-operator,onechao,,https://github.com/onechao/app-operator,0,1,2,2019-10-10
cluster-baremetal-operator-alt,sadasu,,https://github.com/sadasu/cluster-baremetal-operator-alt,1,0,1,2020-07-06
dns-network-policy-operator,corest,This dns-network-policy-operator manages Kubernetes network policies with DNS-based egress rules support.,https://github.com/corest/dns-network-policy-operator,0,1,2,2020-11-08
environment-operator,mmlt,,https://github.com/mmlt/environment-operator,1,2,2,2020-04-01
opentelemetry-operator,joe-elliott,OpenTelemetry Operator,https://github.com/joe-elliott/opentelemetry-operator,0,0,0,2019-12-05
operator,infinimesh,Kubernetes Operator for Infinimesh Platform,https://github.com/infinimesh/operator,1,1,8,2019-03-16
k8s-controller-operator-sdk,SebastienLaurent,,https://github.com/SebastienLaurent/k8s-controller-operator-sdk,0,0,1,2022-02-18
nodepool-labels-operator,xybots,,https://github.com/xybots/nodepool-labels-operator,0,0,1,2021-06-01
iot-operator,vitu1234,,https://github.com/vitu1234/iot-operator,0,0,1,2023-03-03
ikshvaku,pushkarnk,A fictitious Kubernetes Operator,https://github.com/pushkarnk/ikshvaku,0,0,2,2020-02-24
cloudflare-operator,arikkfir,Kubernetes operator for Cloudflare resources.,https://github.com/arikkfir/cloudflare-operator,0,0,1,2021-05-11
demo-operator,FLM210,,https://github.com/FLM210/demo-operator,0,2,1,2022-05-08
kinecraft,jbeda,Start to a Minecraft k8s operator,https://github.com/jbeda/kinecraft,1,18,1,2019-07-20
infra-scheduler-operator,briantward,,https://github.com/briantward/infra-scheduler-operator,0,0,2,2021-03-23
demo-operator,Jinphe,operator crd,https://github.com/Jinphe/demo-operator,0,0,1,2021-10-18
grafana-operator,dichque,,https://github.com/dichque/grafana-operator,0,0,2,2020-03-26
acme-namespace-operator,lander2k2,A reference implementation for a Kubernetes namespace operator,https://github.com/lander2k2/acme-namespace-operator,1,0,2,2021-09-24
db8,optrin,A Kubernetes operator for databases.,https://github.com/optrin/db8,0,0,1,2021-12-29
trust-manager,cert-manager,trust-manager is an operator for distributing trust bundles across a Kubernetes cluster.,https://github.com/cert-manager/trust-manager,22,102,7,2021-07-10
cake-operator,pi-unnerup,,https://github.com/pi-unnerup/cake-operator,1,1,1,2022-09-07
k8svirtops,leisheyoufu,A repo to test kubebuilder which is a tool to generate k8s operator framework,https://github.com/leisheyoufu/k8svirtops,0,0,1,2020-01-18
kubebuilder-operator-istio-fault-injection,calam1,quick and dirty k8 operator ala kubebuilder that watches for a crd to deploy an envoy filter that causes fault injection,https://github.com/calam1/kubebuilder-operator-istio-fault-injection,0,0,1,2022-07-21
azure-k8s-autopilot,webdevops,K8S operator for Azure VMSS/VM for automatic repair and update,https://github.com/webdevops/azure-k8s-autopilot,1,2,2,2020-07-12
cronjob-operator,hackerboy01,,https://github.com/hackerboy01/cronjob-operator,0,0,2,2022-07-03
delta-operator,AndrewNeudegg,Kubernetes operator for Delta.,https://github.com/AndrewNeudegg/delta-operator,0,1,1,2021-01-16
istio-ratelimit-operator,zufardhiyaulhaq,"Automatically create global & local rate limit in Istio, support EnvoyFilter versioning, shadow mode, and ratelimit based on route!",https://github.com/zufardhiyaulhaq/istio-ratelimit-operator,7,31,3,2021-09-12
scaler-operator,baijupadmanabhan,,https://github.com/baijupadmanabhan/scaler-operator,0,0,1,2023-03-04
st4sd-olm,st4sd,An Operator Lifecycle Manager (OLM) operator to automate installing and upgrading ST4SD deployments on OpenShift clusters,https://github.com/st4sd/st4sd-olm,0,0,1,2023-01-16
memleak-operator,baijum,,https://github.com/baijum/memleak-operator,1,0,1,2022-09-27
rds-operator,hakur,easy development environment operator for mysql/redis,https://github.com/hakur/rds-operator,1,0,2,2021-07-29
oam-operator,pavan-kumar-99,"A Kubernetes Operator, that helps DevOps team accelerate their journey into the cloud and K8s. OAM operator scaffolds all of the code required to create resources across various cloud provides, which includes both K8s and Non-K8s resources",https://github.com/pavan-kumar-99/oam-operator,0,2,1,2021-10-01
redis-operator,lsnan,redis operator,https://github.com/lsnan/redis-operator,0,0,1,2023-03-06
gpu-operator,Universal-GPU-Operator,an attempt to make a gpu-operator that is agnostic too hardware provider.,https://github.com/Universal-GPU-Operator/gpu-operator,0,0,2,2020-05-06
operator-lean,rocrisp,operator to test controller cache filter for memory reduction on the operator,https://github.com/rocrisp/operator-lean,0,0,1,2022-11-08
rds-dbaas-operator,RHEcosystemAppEng,,https://github.com/RHEcosystemAppEng/rds-dbaas-operator,6,0,3,2022-06-07
redis,chengyh2golang,operator-sdk custom redis cluster,https://github.com/chengyh2golang/redis,0,0,1,2020-01-09
okta-operator,jaconi-io,,https://github.com/jaconi-io/okta-operator,0,0,1,2022-04-26
memcached-operator2,abcdsds,v1alpha memcached-operator,https://github.com/abcdsds/memcached-operator2,0,0,2,2021-01-20
cassandra-operator,toha10,K8s operator for cassandra,https://github.com/toha10/cassandra-operator,0,0,2,2019-08-07
cron-operator,AlpineCoder,,https://github.com/AlpineCoder/cron-operator,0,0,2,2021-05-06
crda-operator,deepak1725,CRDA Operator,https://github.com/deepak1725/crda-operator,1,2,2,2020-06-19
pomerium-operator,pomerium,An operator for running Pomerium on a Kubernetes cluster.,https://github.com/pomerium/pomerium-operator,9,28,6,2019-11-12
wd-k8s-operator,world-direct,A kubernetes operator from cluster automation,https://github.com/world-direct/wd-k8s-operator,0,0,1,2021-06-16
dynamic-nfs-provisioner,openebs,Operator for dynamically provisioning an NFS server on any Kubernetes Persistent Volume. Also creates an NFS volume on the dynamically provisioned server for enabling Kubernetes RWX volumes.,https://github.com/openebs/dynamic-nfs-provisioner,48,105,16,2020-11-09
limitador-operator,Kuadrant,,https://github.com/Kuadrant/limitador-operator,4,2,7,2020-12-15
memcached-operator,nevgin,,https://github.com/nevgin/memcached-operator,0,0,1,2019-05-11
redis-cluster-operator,zzyzs1998,,https://github.com/zzyzs1998/redis-cluster-operator,0,0,1,2021-10-21
do-operator,digitalocean,The Kubernetes Operator for DigitalOcean,https://github.com/digitalocean/do-operator,4,60,14,2019-09-26
test-operator,barrettzjh,controller of test CRD. a simple website,https://github.com/barrettzjh/test-operator,0,0,2,2021-03-23
operator-lib,operator-framework,This is a library to help Operator developers,https://github.com/operator-framework/operator-lib,32,34,11,2020-07-02
k8s-triliovault-operator,shekhawatsanjay,Operator for lifecycle management of k8s-triliovault,https://github.com/shekhawatsanjay/k8s-triliovault-operator,0,0,1,2019-10-21
security-operator,masters-of-cats,,https://github.com/masters-of-cats/security-operator,0,0,2,2019-10-25
